category,name_card,price,price_old,price_installment,rating_card,reviews_card,name_seller,rating_seller,url,article,screen_diagonal,ram,os,internal_storage,screen_size,cpu,main_camera,matrix,type_of_tablet,brand,announcement_year,android_version,hz_screen,ppi,processor_brand,processor_cores,ghz_processor,brand_graphic_proccessor,video_processor,front_camera,keyboard,case_material,waterproof,battery_capacity,accessories_included,dimensions,weight_g,country_of_origin,ios_version,harmonyos_version
tablets,"Детский планшет Планшет детский, 7"" 8 ГБ/256 ГБ, подарок для девочек и мальчиков на новый год, розовый, 7.1"" 8 ГБ/256 ГБ, светло-розовый",19834.0,43490.0,1653.0,4.6,145,Красивый и практичный...,4.7,https://www.ozon.kz/product/detskiy-planshet-planshet-detskiy-7-8-gb-256-gb-podarok-dlya-devochek-i-malchikov-na-novyy-3232096516/,3232096516,7.1,8.0,Android,256,2400x1080,MT6762R,24.0,Super AMOLED Plus,Детский планшет,,2025,Android 12.x,140,,MediaTek,4,2.0,ARM,Mali-G77 MP22,15.0,Опционально,Стекло,Да,5000,Стилус,192*129*12,400.0,Китай,,HarmonyOS 4.0.0
tablets,"Планшет App!e Pad 15 Pro, 10.1"" 12 ГБ/1024 ГБ, черный",59349.0,355213.0,4946.0,4.8,90,Top Store,4.6,https://www.ozon.kz/product/planshet-app-e-pad-15-pro-10-1-12-gb-1024-gb-chernyy-2854604215/,2854604215,10.1,12.0,Android,1024,2560x1600,Snapdragon 8 Gen3 Leading Version,32.0,IPS,Планшет,,2025,Android 15,140,,Qualcomm,8,3.4,Qualcomm,Adreno 750,16.0,Опционально,"Металл, Стекло, Пластик",Да,10000,Клавиатура,214*160*8.7,300.0,Китай,,
tablets,"Honor Планшет Pad 10 Wifi, 12.1"" 8 ГБ/128 ГБ, серый",140090.0,208104.0,11675.0,4.9,1572,Ozon Россия,4.9,https://www.ozon.kz/product/honor-planshet-pad-10-wifi-12-1-8-gb-128-gb-seryy-2424650121/,2424650121,12.1,8.0,Android,128,2560x1600,Snapdragon 7 Gen3,8.0,IPS,Планшет,Honor,2025,,,249.0,Qualcomm,8,2.6,,,8.0,,,,10100,,"277,07×179,28×6,29",525.0,Китай,,
tablets,"Apple Планшет iPad Pro 13 M4 (2024) Wi-Fi без RuStore/MAX, 13"" 16 ГБ/1024 ГБ, черный матовый",,,106163.0,,,1_InnovaShop,4.9,https://www.ozon.kz/product/apple-planshet-ipad-pro-13-m4-2024-wi-fi-bez-rustore-max-13-16-gb-1024-gb-chernyy-matovyy-1937949830/,1937949830,13.0,16.0,iOS,1024,2752x2064,M4,12.0,OLED,Планшет,,2024,,120,264.0,Apple,10,4.05,Apple,Apple M4,12.0,Опционально,Металл,Нет,10260,,281.6x215.5x5.1,579.0,Китай,ipadOS 17,
tablets,"Планшет Tab 26 Ultra, 10.1"" 1 ГБ/16 ГБ, черный",65764.0,429351.0,5481.0,5.0,5,vzAS14-3,4.7,https://www.ozon.kz/product/planshet-tab-26-ultra-10-1-1-gb-16-gb-chernyy-3521004751/,3521004751,10.1,1.0,Android,16,2560x1600,Snapdragon 8 Gen3 Leading Version,32.0,IPS,Планшет,,2026,Android 15,120,298.9,Qualcomm,8,3.4,Adreno,Adreno 750,16.0,Есть,"Стекло, Металл",Да,10000,Клавиатура,214*160*8.7,365.0,Китай,,
tablets,"Mackenzie Планшет Мощный, 10.1"" 16 ГБ/1024 ГБ, черный матовый, темно-серый",60161.0,229834.0,5014.0,,,Маккензи Премиум,4.6,https://www.ozon.kz/product/mackenzie-planshet-moshchnyy-10-1-16-gb-1024-gb-chernyy-matovyy-temno-seryy-3271014091/,3271014091,10.1,16.0,Android,1024,1280x800,MT6737T,30.0,IPS,Планшет,,2024,Android 13,,330.0,MediaTek,4,1.45,ARM,,13.0,Есть,Металл,Да,10000,"Клавиатура, Стилус",240x160x0.6,450.0,,,
tablets,"vivo Планшет vivo Pad5e,Snapdragon 8S Gen 3,10000 мА·ч аккумулятора, 12.1"" 12 ГБ/256 ГБ, сиреневый",260259.0,873113.0,21689.0,4.9,4,DigiMart Store,4.9,https://www.ozon.kz/product/vivo-planshet-vivo-pad5e-snapdragon-8s-gen-3-10000-ma-ch-akkumulyatora-12-1-12-gb-256-gb-sirenevyy-3189902719/,3189902719,12.1,12.0,Android,256,2800x1968,Snapdragon 8s Gen3,,LCD,Планшет,,2025,Android 15,144,,Qualcomm,8,3.0,Qualcomm,Adreno 735,5.0,,Металл,Нет,10000,,266.43×192×6.62mm,584.0,Китай,,
tablets,"Планшет, 10.1"" 1 ТБ/1024 ГБ, черно-серый",79073.0,158186.0,6590.0,5.0,4,Новый Магазин Товар...,4.5,https://www.ozon.kz/product/planshet-10-1-1-tb-1024-gb-cherno-seryy-3618301433/,3618301433,10.1,1024.0,Android,1024,2560x1600,Dimensity 6400 Max 5G,64.0,OLED,Планшет,,2026,Android 15,100,300.0,MediaTek,8,2.41,Qualcomm,Adreno 200,32.0,Опционально,"Силикон, Титановый сплав",Нет,12000,"Клавиатура, Стилус",270x200x60,470.0,Китай,,HarmonyOS 2.0.0
tablets,"Honor Планшет Honor MagicPad 3 WiFi 12.5 дюйма большой экран 3.2K 165 Гц мощный планшет для работы и учебы, 12.5"" 8 ГБ/256 ГБ, сиреневый",251353.0,940924.0,20947.0,,,DigiMart Store,4.9,https://www.ozon.kz/product/honor-planshet-honor-magicpad-3-wifi-12-5-dyuyma-bolshoy-ekran-3-2k-165-gts-moshchnyy-planshet-dlya-3310964562/,3310964562,12.5,8.0,Android,256,3200x2136,Snapdragon 8 Gen3,13.0,Super IPS LCD2,Планшет,,2025,Android 15,165,,Qualcomm,8,,Adreno,,8.0,,Металл,Да,10100,,277.8 × 190.93 × 5.88 mm,528.0,Китай,,
tablets,"Планшет1024 ГБ, серебристый",,,51603.0,,1,ТТ Auto,4.8,https://www.ozon.kz/product/planshet1024-gb-serebristyy-1643251089/,1643251089,,,,1024,,,,,Планшет,,,,,,,,,,,,,,,,,,460.0,Китай,,
tablets,"Планшет Планшет 2026 Новый 5G Android 13, 10.36"" 16 ГБ +1 ТБ 12000mAh 14-Ядерный Процессор, Wi-Fi, Глобальная Сеть  Бесплатно, Русская Bluetooth-Клавиатура, Планшет Защитная оболочка,  Bluetooth-Гарнитура, Зарядное Устройство, Сенсорная Ручка, 10.36"" 16 ГБ/1024 ГБ, лазурный",39565.0,292751.0,3298.0,5.0,266,Абсент,5.0,https://www.ozon.kz/product/planshet-planshet-2026-novyy-5g-android-13-10-36-16-gb-1-tb-12000mah-14-yadernyy-protsessor-wi-fi-3758441208/,3758441208,10.36,16.0,Android,1024,2560x1600,Snapdragon 888,32.0,IPS,Планшет,,2026,Android 13,,32.0,Qualcomm,14,3.2,MediaTek,,16.0,Есть,"Металл, Пластик",Да,12000,Клавиатура,10.36,589.0,Китай,,
tablets,"Apple Планшет iPad PRO 11 M5 LTE, 11"" 12 ГБ/256 ГБ, серебристый",931361.0,6057001.0,,5.0,10,TabSpace,5.0,https://www.ozon.kz/product/apple-planshet-ipad-pro-11-m5-lte-11-12-gb-256-gb-serebristyy-2983299440/,2983299440,11.0,12.0,iOS,256,2420x1668,M5,12.0,OLED,Планшет,,2025,,120,264.0,Apple,9,4.05,,,12.0,,Металл,Нет,8160,,250x180x6,450.0,США,iOS 26,
tablets,"Планшет Планшет 2026 5G 10,36"" 16 ГБ+1  ТБ Android 13, планшет с клавиатурой, игровой планшет, 12000 мАч,.Бесплатная Bluetooth-клавиатура + магнитный кожаный чехол + Bluetooth-гарнитура, 10.36"" 16 ГБ/1024 ГБ, золотой",48388.0,151789.0,4033.0,5.0,2,Важное,4.9,https://www.ozon.kz/product/planshet-planshet-2026-5g-10-36-16-gb-1-tb-android-13-planshet-s-klaviaturoy-igrovoy-planshet-12000-3527463973/,3527463973,10.36,16.0,Android,1024,2560x1600,,32.0,IPS,Планшет,,2025,Android 13,,32.0,MediaTek,14,3.2,MediaTek,,16.0,Есть,"Металл, Пластик",Да,12000,Клавиатура,10.36,500.0,Китай,,
tablets,"Xiaomi Планшет Redmi Pad 2 Pro  , 12.1"" 6 ГБ/128 ГБ, серебристый",,,13422.0,5.0,1,"""Фреш Прайс""",4.7,https://www.ozon.kz/product/xiaomi-planshet-redmi-pad-2-pro-12-1-6-gb-128-gb-serebristyy-3255237835/,3255237835,12.1,6.0,Android,128,2560x1600,Snapdragon 7s Gen4,8.0,LCD,Планшет,,2025,,120,249.0,Qualcomm,8,2.7,Qualcomm,Adreno 810,8.0,,"Металл, Стекло",,12000,,279.8 x 181.65 x 7.5,610.0,,,
tablets,"Милитани Планшет, 10.1"" 8 ГБ/512 ГБ, светло-коричневый",41530.0,362701.0,3461.0,4.1,3,Милитани,4.7,https://www.ozon.kz/product/dwell-brand-planshet-10-1-8-gb-512-gb-svetlo-korichnevyy-3017077111/,3017077111,10.1,8.0,Android,512,1280x800,A12Z Bionic,30.0,IPS HD+,Планшет,,2024,Android 14,90,330.0,Apple,8,1.3,,,13.0,Есть,Металл,Нет,10000,"Клавиатура, Стилус",240x160x100,450.0,,iOS 15,
tablets,"Планшет Планшет Планшетный компьютер 10,36-дюймовый аудиовизуальный образовательный и развлекательный офисный планшетный компьютер с клавиатурой, Android 13 со стилусом, 10.36"" 16 ГБ/1024 ГБ, оранжевый",80309.0,203405.0,6693.0,,,Товарочка,4.9,https://www.ozon.kz/product/planshet-planshet-planshetnyy-kompyuter-10-36-dyuymovyy-audiovizualnyy-obrazovatelnyy-3614735911/,3614735911,10.36,16.0,Android,1024,2560x1600,,32.0,IPS,Планшет,,2025,Android 13,,32.0,MediaTek,14,3.2,MediaTek,,16.0,Есть,"Пластик, Металл",Да,12000,Клавиатура,10.36,589.0,Китай,,
tablets,"Apple Планшет Ipad mini 7 Wi-Fi, 8.3"" 8 ГБ/512 ГБ, фиолетовый",568744.0,5827942.0,47396.0,5.0,62,TabSpace,5.0,https://www.ozon.kz/product/apple-planshet-ipad-mini-7-wi-fi-8-3-8-gb-512-gb-fioletovyy-1802294724/,1802294724,8.3,8.0,iOS,512,2266x1488,A17 Pro,12.0,IPS,Планшет,,2024,,,326.0,Apple,6,3.6,,,12.0,,Металл,Нет,5078,,200x140x10,300.0,США,ipadOS 17,
tablets,"AQUARIUS Планшет, 10.1"" 2 ГБ/16 ГБ, черный",22123.0,47896.0,1844.0,4.5,1200,Дисконт цифровой те...,4.7,https://www.ozon.kz/product/aquarius-planshet-10-1-2-gb-16-gb-chernyy-1824036826/,1824036826,10.1,2.0,Android,16,1920x1080,,5.0,IPS,Планшет,AQUARIUS,,,,,MediaTek,,,,,2.0,,Пластик,,10000,,,,Китай,,
tablets,"Планшет 2026 5G Планшет компьютер, новый дизайн, 10,36 дюйма, 8800 мАч, 16 ГБ + 1 ТБ, Android 13.0, Wi-Fi, 14-ядерный планшетный компьютер, планшетный компьютер с подключением к глобальной сети, бесплатная русская клавиатура + кожаный чехол на магнитах + Bluetooth-гарнитура + зарядное устройство + ручка с сенсорным экраном., 10.36"" 16 ГБ/1024 ГБ., 10.36"" 16 ГБ/1024 ГБ, темно-серый",48390.0,134316.0,4033.0,5.0,1,Додд Цифровой,4.9,https://www.ozon.kz/product/planshet-2026-5g-planshet-kompyuter-novyy-dizayn-10-36-dyuyma-8800-mach-16-gb-1-tb-android-13-0-2925312049/,2925312049,10.36,16.0,Android,1024,2560x1080,,32.0,IPS,Планшет,,2026,Android 13,240,,MediaTek,14,,MediaTek,,16.0,Опционально,Металл,Да,12000,Клавиатура,300*200*50,500.0,Китай,,
tablets,"Xonoz Планшет Андроид M5 Pro , 11"" 16 ГБ/1025 ГБ, черный, черно-серый",137845.0,305787.0,11488.0,3.7,22,Xonoz,4.9,https://www.ozon.kz/product/xonoz-planshet-android-m5-pro-11-16-gb-1025-gb-chernyy-cherno-seryy-3451365287/,3451365287,11.0,16.0,Android,1025,3040x1440,,30.0,IPS,Планшет,,2026,Android 15,60,330.0,MediaTek,8,2.0,ARM,Mali-G76 MP12,13.0,Есть,"Металл, Пластик, Стекло",Да,10000,"Клавиатура, Стилус",242x160x11,472.0,Китай,,
tablets,"Планшет16 ГБ/1024 ГБ, оранжевый",,,24743.0,,,LC Sopping,3.9,https://www.ozon.kz/product/planshet16-gb-1024-gb-oranzhevyy-3729755284/,3729755284,,16.0,Android,1024,2560x1600,Helio G99,30.0,IPS,Планшет,,2026,Android 16,90,100.0,MediaTek,8,2.2,MediaTek,,20.0,,"Металл, Полимер, Титановый сплав",Да,12000,,240*160*8,450.0,Китай,,
tablets,"Hancdon Планшет Планшет Андроид, 12.8"" 16 ГБ/1024 ГБ, черный",124477.0,398148.0,10374.0,,,Умный планшет,5.0,https://www.ozon.kz/product/hancdon-planshet-planshet-android-12-8-16-gb-1024-gb-chernyy-3600014756/,3600014756,12.8,16.0,Android,1024,3840x2160,G99 Ultimate,48.0,OLED,Планшет,,2026,Android 16,120,330.0,MediaTek,10,2.0,Без видеокарты,,24.0,Есть,"Стекло, Пластик, Металл",Да,12000,"Стилус, Клавиатура",260x170x8,1000.0,Китай,,
tablets,"Детский планшет, 7"" 2 ГБ/32 ГБ, светло-розовый",21757.0,54570.0,1814.0,,,DDYSLYJCN Shop,4.8,https://www.ozon.kz/product/detskiy-planshet-7-2-gb-32-gb-svetlo-rozovyy-3285635603/,3285635603,7.0,2.0,Android,32,1024x600,,2.0,,Детский планшет,,2025,Android 12,,,,,,,,0.3,,Силикон,Нет,3000,,280*240*60,730.0,Китай,,
tablets,"Брандинимо Детский планшет, 7"" 8 ГБ/128 ГБ, бирюзовый",29923.0,130272.0,2494.0,,,Брандинимо,4.6,https://www.ozon.kz/product/branmand-brend-detskiy-planshet-7-8-gb-128-gb-biryuzovyy-3541426875/,3541426875,7.0,8.0,,128,1024x600,MT6735,13.0,IPS,Детский планшет,,2023,Android 13,,,MediaTek,4,1.3,,,5.0,Опционально,Пластик,Нет,5000,,Габариты Длина упаковки 32 см Высота упаковки 7 см Ширина упаковки 20 см,800.0,,,
tablets,"Планшет A18, 10.1"" 16 ГБ/512 ГБ, черный, серый",61645.0,266098.0,5138.0,4.9,818,Power Pulse,4.9,https://www.ozon.kz/product/planshet-a18-10-1-16-gb-512-gb-chernyy-seryy-3486396810/,3486396810,10.1,16.0,Android,512,3000x1140,G99 Ultimate,50.0,IPS,Планшет,,2025,Android 13,60,330.0,MediaTek,10,1.4,,,32.0,Есть,"Металл, Пластик, Стекло",Да,8000,"Клавиатура, Стилус",240х157х8,490.0,Китай,,
tablets,"Планшет Note 17 Pro, 10.1"" 1 ТБ/12 ГБ, темно-синий",60700.0,428321.0,5059.0,5.0,20,fufu,4.9,https://www.ozon.kz/product/planshet-note-17-pro-10-1-1-tb-12-gb-temno-siniy-3520367938/,3520367938,10.1,1024.0,Android,12,2560x1600,Snapdragon 8 Gen3,32.0,IPS,Планшет,,2025,Android 14,120,298.9,Qualcomm,10,3.3,Qualcomm,Adreno 730,16.0,Есть,"Стекло, Металл",Да,10000,Клавиатура,214*160*8.7,365.0,Китай,,
tablets,"Apple Планшет Ipad mini 7 Wi-Fi, 8.3"" 8 ГБ/512 ГБ, серебристый",568744.0,2083605.0,47396.0,5.0,62,TabSpace,5.0,https://www.ozon.kz/product/apple-planshet-ipad-mini-7-wi-fi-8-3-8-gb-512-gb-serebristyy-1802294772/,1802294772,8.3,8.0,iOS,512,2266x1488,A17 Pro,12.0,IPS,Планшет,,2024,,,326.0,Apple,6,3.6,,,12.0,,Металл,Нет,5078,,200x140x10,300.0,США,ipadOS 17,
tablets,"Apple Планшет iPad Air M4 Wi-Fi, 11"" 12 ГБ/256 ГБ, бежевый",531283.0,2577146.0,44274.0,5.0,1,TabSpace,5.0,https://www.ozon.kz/product/apple-planshet-ipad-air-m4-wi-fi-11-12-gb-256-gb-bezhevyy-3690133332/,3690133332,11.0,12.0,iOS,256,2360x1640,M4,12.0,IPS,Планшет,,2026,,60,264.0,Apple,8,4.05,,,12.0,,Металл,Нет,7606,,250x180x10,500.0,Китай,iPadOS 26,
tablets,"Планшет App!e Pad 16 Pro Max, 10.1"" 16 ГБ/1024 ГБ, черный, шоколадный",62332.0,355612.0,5195.0,4.9,103,TR Store,4.8,https://www.ozon.kz/product/planshet-app-e-pad-16-pro-max-10-1-16-gb-1024-gb-chernyy-shokoladnyy-3329999581/,3329999581,10.1,16.0,Android,1024,2560x1600,Snapdragon 8 Gen3 Leading Version,32.0,IPS,Планшет,,2025,Android 15,140,,Qualcomm,8,3.4,Qualcomm,Adreno 750,16.0,Опционально,"Металл, Стекло, Пластик",Да,10000,Клавиатура,214*160*8.7,300.0,Китай,,
tablets,"Nexvo Планшет Андроид L26 Max, 10.1"" 16 ГБ/1024 ГБ, черно-серый",95319.0,456921.0,7944.0,5.0,2459,Watch MARKET,4.9,https://www.ozon.kz/product/nexvo-planshet-android-l26-max-10-1-16-gb-1024-gb-cherno-seryy-3761891078/,3761891078,10.1,16.0,Android,1024,3040x1440,,30.0,IPS,Планшет,,2025,Android 15,60,330.0,MediaTek,8,2.0,ARM,Mali-G76 MP12,13.0,Есть,"Металл, Пластик, Стекло",Да,10000,"Клавиатура, Стилус",242x160x9,470.0,Китай,,
tablets,"ZUNYI Планшет Honro Spark 30 Pro, 10.1"" 12 ГБ/1024 ГБ, светло-зеленый",54046.0,323011.0,4504.0,5.0,5,ZUNYI Zero Store,4.8,https://www.ozon.kz/product/zunyi-planshet-honro-spark-30-pro-10-1-12-gb-1024-gb-svetlo-zelenyy-2787193431/,2787193431,10.1,12.0,Android,1024,2560x1600,Snapdragon 8 Gen3,32.0,Super AMOLED,Планшет,,2025,Android 15,120,,Qualcomm,8,3.3,Qualcomm,Adreno 750,16.0,Опционально,"Металл, Стекло, Пластик",Да,10000,Клавиатура,214*160*8.7,300.0,Китай,,
tablets,"Планшет Samsumg Galxay Tab 17 Max, 10.1"" 1 ТБ/16 ГБ, черный",56076.0,324235.0,4673.0,4.9,32,LQ Store,4.8,https://www.ozon.kz/product/planshet-samsumg-galxay-tab-17-max-10-1-1-tb-16-gb-chernyy-3732168212/,3732168212,10.1,1024.0,Android,16,2560x1600,Snapdragon 8 Gen3 Leading Version,32.0,IPS,Планшет,,2026,Android 15,144,,Qualcomm,8,3.4,Qualcomm,Adreno 750,16.0,Опционально,"Металл, Стекло, Пластик",Да,10000,Клавиатура,214*160*8.7,350.0,Китай,,
tablets,"Планшет Pad 7 Pro,планшет андроид с клавиатурой, 10.1"" 16 ГБ/1024 ГБ, черный",50176.0,160651.0,4182.0,5.0,14,ASSSA32,4.7,https://www.ozon.kz/product/planshet-pad-7-pro-planshet-android-s-klaviaturoy-10-1-16-gb-1024-gb-chernyy-3510281061/,3510281061,10.1,16.0,Android,1024,2560x1600,Snapdragon 8 Gen5,32.0,LTPS,Планшет,,2026,Android 15,100,330.0,Qualcomm,10,3.0,ARM,Mali-G76 MP12,16.0,Есть,"Пластик, Стекло",Да,10000,Клавиатура,210*160*8.5,850.0,Китай,,
tablets,"Topdevice Детский планшет TDT3887_WI_D_BE_CIS, 7"" 2 ГБ/16 ГБ, синий",21107.0,115781.0,1759.0,,,Девайс 2.0,4.9,https://www.ozon.kz/product/topdevice-detskiy-planshet-tdt3887-wi-d-be-cis-7-2-gb-16-gb-siniy-3612171196/,3612171196,7.0,2.0,Android,16,1024x600,RK3566,2.0,IPS,Детский планшет,,2023,Android 11.x,60,,RockChip,4,1.8,,,0.3,,Пластик,Да,3000,,204х130х11,318.0,Китай,,
tablets,"Детский планшет, разноцветный",,,853.0,,,SiLIyun,4.7,https://www.ozon.kz/product/detskiy-planshet-raznotsvetnyy-3641182327/,3641182327,,,,,,,,,Детский планшет,,,,,,,,,,,,,,,,,6,260.0,Китай,,
tablets,"Vectron Планшет, 12.7"" 16 ГБ/1024 ГБ, сиреневый",72436.0,821673.0,6037.0,4.7,29,Механический цехv,4.6,https://www.ozon.kz/product/vectron-planshet-12-7-16-gb-1024-gb-sirenevyy-3661752006/,3661752006,12.7,16.0,Android,1024,,Snapdragon 888 Plus,16.0,IPS,Планшет,,2025,Android 14,,,Qualcomm,8,2.84,ARM,Mali-450 MP4,8.0,Есть,"Пластик, Металл, Стекло",Да,12000,"Стилус, Клавиатура",200*150*20,500.0,Китай,,
tablets,"Xiaomi Планшет Pad 7, 11.16"" 12 ГБ/256 ГБ, светло-синий, голубой",259789.0,975637.0,21650.0,,,TabSpace,5.0,https://www.ozon.kz/product/xiaomi-planshet-pad-7-11-16-12-gb-256-gb-svetlo-siniy-goluboy-2897783736/,2897783736,11.16,12.0,Android,256,3200x2136,Snapdragon 7 Gen3,13.0,IPS,Планшет,,2025,Android 15,144,345.0,Qualcomm,8,2.8,Qualcomm,Adreno 732,8.0,,Металл,Нет,8850,,260x180x10,600.0,,,
tablets,"Apple Планшет 8.3"" Планшет Apple iPad mini 2024, 512 ГБ, Wi-Fi, blue, 8.3"" 512 ГБ, синий",588124.0,4271365.0,49011.0,,,Fon Line NEW,5.0,https://www.ozon.kz/product/apple-planshet-8-3-planshet-apple-ipad-mini-2024-512-gb-wi-fi-blue-8-3-512-gb-siniy-3051845813/,3051845813,8.3,,iOS,512,2266x1488,A17 Pro,12.0,,Планшет,Apple,2024,,60,326.0,Apple,6,3.6,Apple,Apple A17 GPU,12.0,,Металл,,5078,,195.4x134.8x6.3,193.0,Китай,ipadOS 18,
tablets,"Планшет, 10.5"" 8 ГБ/256 ГБ, золотой",,,3738.0,,,ВостокТовар,4.8,https://www.ozon.kz/product/planshet-10-5-8-gb-256-gb-zolotoy-3860438868/,3860438868,10.5,8.0,Android,256,2560x1600,,16.0,,Планшет,,,Android 13,90,,,,,,,8.0,Есть,Металл,Да,8280,,242x160x8,482.0,Китай,,
