category,name_card,price,price_old,price_installment,rating_card,reviews_card,name_seller,rating_seller,cpu,ssd_capacity,gpu_full_name,os,screen_diagonal,ram,auto_time,weight_kg,matrix,ram_type,case_material,cpu_model,processor_brand,ghz_processor,processor_cores,screen_size,touch_screen,battery_capacity,screen_coating,gpu_type,brand_graphic_proccessor,storage_type,hz_screen,web_camera,discount_abs,discount_pct,ram_per_core,high_refresh_rate,cpu_power_proxy,res_w,res_h,pixel_count
laptop,"ASUS ROG Strix G16 G614PR-RV089 Игровой ноутбук 16"", AMD Ryzen 9 8940HX, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5070 Ti для ноутбуков (12 Гб), Windows Pro, (90NR0NJ7-M00620_Win11P), серый, Русская раскладка",1747958.0,3017442.0,145664.0,4.9,30.0,MEGASHOP,4.7,AMD Ryzen 9 8940HX,1000.0,NVIDIA GeForce RTX 5070 Ti для ноутбуков (12 Гб),Windows Pro,16.0,32.0,7.0,2.5,IPS,DDR5,no_data,AMD Ryzen 9,AMD,2.4,16.0,1920x1200,no_data,90.0,Антибликовое,Дискретная,NVIDIA,SSD,165.0,2.0,1269484.0,42.07,2.0,True,38.4,1920.0,1200.0,2304000.0
laptop,"Apple MacBook Air 2025 M4 / 13"" / 24GB / SSD 512GB / MacOS / Midnight / MC6C4RU/A Ноутбук 13.6"", Apple M4, RAM 24 ГБ, Apple M4, MacOS, (MC6C4RU/A), черный, Английская раскладка",424220.0,834731.0,86666.0,4.9,30.0,SuperPrice,4.8,Apple M4,512.0,Apple M4,MacOS,13.6,24.0,18.0,1.24,no_data,no_data,Алюминий,Apple M4,no_data,2.6,8.0,2560x1664,no_data,56.0,Глянцевое,Встроенная,no_data,no_data,60.0,2.0,410511.0,49.18,3.0,False,20.8,2560.0,1664.0,4259840.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Processor N100,1000.0,Intel UHD Graphics Xe 24EUs,Windows Pro,17.0,8.0,5.0,2.0,IPS,DDR5,Пластик,Intel N-series,Intel,3.4,4.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,2.0,False,13.6,1920.0,1080.0,2073600.0
laptop,"Honor MagicBook Art 14 2024 OLED Сенсор, ультратонкий (1см) и легкий (1кг) магний, 14.6'' 3.1К 120Hz, Windows 11 Home - лицензия РФ + гравировка клавиатуры, гарантия 1 год Ноутбук 14.6"", Intel Core Ultra 7 155H, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Home, светло-серый, Русская раскладка",1127328.0,2260600.0,93944.0,5.0,30.0,AV Holding Company ...,5.0,Intel Core Ultra 7 155H,1024.0,Intel Arc Graphics,Windows Home,14.6,32.0,10.0,1.0,OLED,LPDDR5X,Магниевый сплав,Intel Core Ultra 7,Intel,4.8,16.0,3120x2080,Да,64.0,Антибликовое,Встроенная,Intel,SSD,120.0,2.0,1133272.0,50.13,2.0,True,76.8,3120.0,2080.0,6489600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core i5-13420H,512.0,Intel UHD Graphics,Windows Home,14.0,16.0,7.0,1.39,IPS,LPDDR4X,Алюминий,Intel Core i5,Intel,2.1,8.0,1920x1200,no_data,56.0,Матовое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,2.0,False,16.8,1920.0,1200.0,2304000.0
laptop,"Acer Aspire 16 AI A16-61M-R4BE Ноутбук 16"", AMD Ryzen AI 5 330, RAM 16 ГБ, SSD 512 ГБ, Без системы, темно-серый, Русская раскладка",372106.0,551560.0,31009.0,5.0,1.0,Ozon Россия,4.9,AMD Ryzen AI 5 330,512.0,no_data,Без системы,16.0,16.0,7.0,1.6,IPS,no_data,no_data,AMD Ryzen AI 5,AMD,4.5,4.0,1920x1200,Нет,65.0,Матовое,Встроенная,no_data,SSD,120.0,2.0,179454.0,32.54,4.0,True,18.0,1920.0,1200.0,2304000.0
laptop,"ASUS ROG Strix G16 Игровой ноутбук 16"", Intel Core i7-14650HX, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), Без системы, (90NR0LB1-M00950), серый, Русская раскладка",909152.0,1203773.0,75763.0,4.9,30.0,Ozon Россия,4.9,Intel Core i7-14650HX,1024.0,NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб),Без системы,16.0,16.0,5.0,2.65,IPS,DDR5,"Металл, Пластик",Intel Core i7,Intel,5.2,16.0,2560x1600,no_data,90.0,Антибликовое,Гибридная,NVIDIA,SSD,240.0,2.0,294621.0,24.47,1.0,True,83.2,2560.0,1600.0,4096000.0
laptop,"Apple Macbook Air 13 2015 A1466 Ноутбук 13.3"", Intel Core i5-5250U, RAM 8 ГБ, SSD 128 ГБ, Intel HD Graphics 6000, MacOS, серебристый, Русская раскладка",424220.0,834731.0,16537.0,4.9,30.0,Золотая рыбка,4.8,Intel Core i5-5250U,128.0,Intel HD Graphics 6000,MacOS,13.3,8.0,7.0,1.35,IPS,LPDDR3,"Алюминиевый сплав, Алюминий, Металл, Металлизированный материал, Нержавеющая сталь, Пластик, Сталь, Стекло",Intel Core i5,Intel,1.6,2.0,1440x900,Нет,56.0,Глянцевое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,4.0,False,3.2,1440.0,900.0,1296000.0
laptop,"ASUS Ноутбук 17.3"", Intel Core i3-1215U, RAM 12 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, Русская раскладка",424220.0,834731.0,35447.0,4.9,30.0,Интернет Решения,4.9,Intel Core i3-1215U,256.0,Intel UHD Graphics,Windows Pro,17.3,12.0,4.0,2.0,IPS,GDDR4,Пластик,Intel Core i3,Intel,3.5,6.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,2.0,False,21.0,1920.0,1080.0,2073600.0
laptop,"Acer Ноутбук 17"", Intel Processor N100, RAM 8 ГБ, SSD 512 ГБ, Intel UHD Graphics Xe 24EUs, Windows Pro, Русская раскладка",424220.0,834731.0,29927.0,4.9,30.0,Приоритет,5.0,Intel Processor N100,512.0,Intel UHD Graphics Xe 24EUs,Windows Pro,17.0,8.0,6.0,2.6,IPS,DDR5,Пластик,Intel N-series,Intel,3.1,4.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,2.0,False,12.4,1920.0,1080.0,2073600.0
laptop,"Acer Swift Go 14 AI SFG14-75-974A Ноутбук 14"", Intel Core Ultra 9 288V, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc 140V, Без системы, (NX.JNBCD.00A), синий, Русская раскладка",424220.0,834731.0,58990.0,4.9,30.0,Lime Store,4.9,Intel Core Ultra 9 288V,1024.0,Intel Arc 140V,Без системы,14.0,32.0,7.0,1.39,OLED,LPDDR5X,Алюминий,Intel Core Ultra 9,Intel,3.3,8.0,1920x1200,Нет,65.0,Глянцевое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,4.0,False,26.4,1920.0,1200.0,2304000.0
laptop,"BEKKA Игровой ноутбук 16.1"", AMD Ryzen 5 7430U, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce MX350 (2 ГБ), Windows Home, серый металлик, Русская раскладка",214836.0,849168.0,17903.0,4.5,38.0,Инновационная торговл...,4.5,AMD Ryzen 5 7430U,512.0,NVIDIA GeForce MX350 (2 ГБ),Windows Home,16.1,16.0,7.0,1.7,IPS,DDR3,"ABS пластик, SBS пластик",AMD Ryzen 5,AMD,2.6,8.0,1920x1080,Нет,35.0,no_data,Встроенная,AMD,SSD,60.0,3.0,634332.0,74.7,2.0,False,20.8,1920.0,1080.0,2073600.0
laptop,"Lenovo 83JC00LBRK Ноутбук 15.6"" 512 ГБ, Без системы, (199271804193), Русская раскладка",424220.0,834731.0,59194.0,4.9,30.0,Магазин «Relise»,4.9,no_data,512.0,no_data,Без системы,15.6,16.0,7.0,2.38,IPS,DDR5,no_data,AMD Ryzen 5,AMD,3.2,4.0,no_data,no_data,56.0,Матовое,Дискретная,no_data,no_data,144.0,2.0,410511.0,49.18,4.0,True,12.8,1920.0,1080.0,2073600.0
laptop,"Dell 16 Pro DELL 16 Pro-5614 Ноутбук 16"", Intel Core Ultra 5 235U, RAM 16 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Linux, (DELL 16 Pro-5614), серебристый",424220.0,834731.0,41491.0,4.9,30.0,XCOM-SHOP,4.9,Intel Core Ultra 5 235U,1024.0,Intel Arc Graphics,Linux,16.0,16.0,6.0,1.92,IPS,DDR5,Пластик,Intel Core Ultra 5,Intel,2.0,12.0,1920x1200,Нет,55.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,1.3333333333333333,False,24.0,1920.0,1200.0,2304000.0
laptop,"Игровой ноутбук, Intel Core i7, 1ТБ Ноутбук 15.6"", RAM 32 ГБ, SSD 1024 ГБ, Windows Pro, серый, Русская раскладка",239576.0,1607069.0,19965.0,4.6,119.0,sen hong,4.5,no_data,1024.0,no_data,Windows Pro,15.6,32.0,24.0,1.65,IPS,DDR4,ABS пластик,Intel Core i7,Intel,3.1,2.0,1920x1080,Нет,60.0,Антибликовое,no_data,no_data,SSD,60.0,2.0,1367493.0,85.09,16.0,False,6.2,1920.0,1080.0,2073600.0
laptop,"DNS Ноутбук, Intel Atom N570, RAM 2 ГБ, HDD 120 ГБ, Windows Home, черный",424220.0,834731.0,3766.0,4.9,30.0,Правильные ноутбуки,4.8,Intel Atom N570,512.0,no_data,Windows Home,15.6,2.0,7.0,1.7,no_data,no_data,no_data,Intel Atom,no_data,2.6,8.0,no_data,no_data,56.0,no_data,no_data,no_data,HDD,60.0,2.0,410511.0,49.18,0.25,False,20.8,1920.0,1080.0,2073600.0
laptop,"Ninkear N16 Pro Мощный офисный ноутбук Ноутбук 16"", Intel Core i7-12700H, RAM 16 ГБ, SSD 1024 ГБ, Intel Iris Xe Graphics, Windows Pro, (WiFi6, частота обновления 120 Гц, 2 слота для карт ОЗУ, 2 слота для карт SSD, быстрая зарядка Type-C,), серый металлик, Русская раскладка",618251.0,1542511.0,51521.0,4.9,73.0,мини ПК Россия,4.8,Intel Core i7-12700H,1024.0,Intel Iris Xe Graphics,Windows Pro,16.0,16.0,8.0,1.8,IPS,DDR4,"ABS пластик, Металл",Intel Core 7,Intel,4.7,14.0,2560x1600,Нет,57.75,Матовое,Встроенная,Intel,SSD,120.0,2.0,924260.0,59.92,1.1428571428571428,True,65.8,2560.0,1600.0,4096000.0
laptop,"Lenovo Ноутбук Lenovo ThinkBook 14 G4 Windows 11 Pro&Office Pro Plus 2021 Ноутбук 14"", AMD Ryzen 3 5425U, RAM 16 ГБ, SSD 2048 ГБ, AMD Radeon RX Vega 6, Windows Pro, серый металлик, Русская раскладка",424220.0,834731.0,57396.0,4.9,80.0,БукКомп,4.9,AMD Ryzen 3 5425U,2048.0,AMD Radeon RX Vega 6,Windows Pro,14.0,16.0,8.0,1.4,IPS,DDR4,Алюминиевый сплав,AMD Ryzen 3,AMD,2.7,6.0,1920x1080,Нет,60.0,Матовое,Встроенная,AMD,SSD,60.0,2.0,410511.0,49.18,2.6666666666666665,False,16.200000000000003,1920.0,1080.0,2073600.0
laptop,"Lenovo Ноутбук 15"", Intel Core i3-1115G4, RAM 8 ГБ, SSD 1000 ГБ, Intel UHD Graphics, Windows Pro, Русская раскладка",424220.0,834731.0,35258.0,4.9,30.0,"ООО ""КОНЦЕРН РАКЕТА""",4.9,Intel Core i3-1115G4,1000.0,Intel UHD Graphics,Windows Pro,15.0,8.0,5.0,2.3,TN,DDR4,Пластик,Intel Core i3,Intel,4.1,2.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,4.0,False,8.2,1920.0,1080.0,2073600.0
laptop,"Hasee 15.6"" HASEE Z7-KP7 7TH I7 Gaming Hоутбук Ноутбук 15.6"", Intel Core i7-7700HQ, RAM 16 ГБ, SSD, HDD 256 ГБ, NVIDIA GeForce GTX 1060 (6 Гб), Windows Pro, (15.6"" HASEE Z7-KP7 7TH I7 Gaming Hоутбук), черный матовый, Русская раскладка",424220.0,834731.0,22853.0,4.9,30.0,Guangzhou Baiman,4.2,Intel Core i7-7700HQ,256.0,NVIDIA GeForce GTX 1060 (6 Гб),Windows Pro,15.6,16.0,1.0,4.55,LED,DDR4,ABS пластик,Intel Core i7,Intel,2.8,4.0,1920x1080,Нет,38.0,no_data,Гибридная,NVIDIA,"SSD, HDD",60.0,0.3,410511.0,49.18,4.0,False,11.2,1920.0,1080.0,2073600.0
laptop,"Vectron Игровой ноутбук 16.1"", Intel Core i5-1240P, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Home, светло-серый, Русская раскладка",157659.0,1216233.0,13139.0,4.9,85.0,Механический цехv,4.6,Intel Core i5-1240P,512.0,Intel UHD Graphics,Windows Home,16.1,16.0,7.0,2.1,IPS,DDR4,"ABS пластик, Металл",Intel Core i5,Intel,2.6,8.0,1920x1080,Нет,60.0,Глянцевое,Гибридная,Intel,SSD,60.0,1.0,1058574.0,87.04,2.0,False,20.8,1920.0,1080.0,2073600.0
laptop,"ASUS Ноутбук ASUS Vivobook 15 X1504VA синий 15.6""FHD IPS, Core 5 120U, 16GB/SSD 1TB,  Intel Graphics, Win 11 pro Ноутбук 15.6"", Intel Core 5 120U, RAM 16 ГБ, SSD 1024 ГБ, Intel Graphics, Windows Pro, (90NB13Y1-M00X70/1TB/WIN11PRO), синий, Русская раскладка",464109.0,782841.0,38676.0,4.9,30.0,MetaComp,4.8,Intel Core 5 120U,1024.0,Intel Graphics,Windows Pro,15.6,16.0,7.0,1.7,IPS,DDR4,Пластик,Intel Core i5,Intel,1.4,10.0,1920x1080,Нет,42.0,Матовое,Встроенная,Intel,SSD,60.0,1.0,318732.0,40.71,1.6,False,14.0,1920.0,1080.0,2073600.0
laptop,"Apple MacBook Neo Ноутбук 13"", Apple A18 Pro, RAM 8 ГБ 512 ГБ, MacOS, розовый, Русская раскладка",555964.0,3086756.0,46331.0,5.0,2.0,MacTop,5.0,Apple A18 Pro,512.0,no_data,MacOS,13.0,8.0,16.0,1.23,LED,LPDDR5,Алюминий,Apple A18 Pro,Apple,2.6,6.0,2408x1506,Нет,36.5,Глянцевое,Встроенная,Apple,no_data,60.0,2.0,2530792.0,81.99,1.3333333333333333,False,15.600000000000001,2408.0,1506.0,3626448.0
laptop,"MSI 16 HX AI A2XWHG-080XRU Игровой ноутбук 16.00"", Intel Core Ultra 7 255HX, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5070 Ti для ноутбуков (12 Гб), (9S7-15M352-080), серый, Русская раскладка",1347673.0,2125560.0,112307.0,4.8,7.0,Позитроника,4.8,Intel Core Ultra 7 255HX,1024.0,NVIDIA GeForce RTX 5070 Ti для ноутбуков (12 Гб),no_data,16.0,32.0,7.0,2.7,IPS,DDR5,"Металл, Пластик",Intel Core Ultra 7,Intel,2.4,20.0,1920x1200,no_data,90.0,Матовое,Дискретная,NVIDIA,SSD,144.0,2.0,777887.0,36.6,1.6,True,48.0,1920.0,1200.0,2304000.0
laptop,"Lenozon 2026 Игровой ноутбук 15.6"", Intel Alder Lake N95, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GTX 1060-P106 (6 Гб), Windows Pro, (N95-GTX160), темно-серый, Русская раскладка",325057.0,1938262.0,27089.0,4.8,273.0,Lenozon Computer Fa...,4.8,Intel Alder Lake N95,512.0,NVIDIA GTX 1060-P106 (6 Гб),Windows Pro,15.6,16.0,4.0,1.75,IPS,DDR4,ABS пластик,Intel Celeron,Intel,3.4,4.0,1920x1080,Нет,46.5,Глянцевое,Дискретная,NVIDIA,SSD,60.0,1.0,1613205.0,83.23,4.0,False,13.6,1920.0,1080.0,2073600.0
laptop,"Lenovo Игровой ноутбук 12.5"", Intel Core i3-4010U, RAM 4 ГБ 320 ГБ, Intel GMA, Windows Home, (x240), черный матовый, Английская раскладка",79448.0,195903.0,6621.0,4.9,30.0,CN Бутик-магазин,4.5,Intel Core i3-4010U,320.0,Intel GMA,Windows Home,12.5,4.0,6.0,1.47,no_data,DDR3,ABS пластик,Intel Core 3,Intel,1.7,5.0,540x1200,Нет,56.0,Глянцевое,no_data,no_data,no_data,60.0,1.0,116455.0,59.45,0.8,False,8.5,540.0,1200.0,648000.0
laptop,"Acer Игровой ноутбук 15.6"", AMD Ryzen 5 6600H, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3050 (6 Гб), (NH.QSHER.004), черный, Русская раскладка",515079.0,1066368.0,42924.0,4.9,11.0,F5it,4.8,AMD Ryzen 5 6600H,512.0,NVIDIA GeForce RTX 3050 (6 Гб),no_data,15.6,16.0,7.0,2.1,IPS,no_data,Пластик,AMD Ryzen 5,AMD,3.3,6.0,1920x1080,Нет,57.0,no_data,Дискретная,NVIDIA,SSD,60.0,1.0,551289.0,51.7,2.6666666666666665,False,19.799999999999997,1920.0,1080.0,2073600.0
laptop,"HP ProBook 440 G7 Ноутбук 14"", Intel Core i5-10310U, RAM 16 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, серебристый, Русская раскладка",185889.0,268350.0,15491.0,4.9,30.0,NotebookPro,4.7,Intel Core i5-10310U,256.0,Intel UHD Graphics,Windows Pro,14.0,16.0,7.0,1.6,IPS,DDR4,"Алюминий, Пластик",Intel Core i5,Intel,1.7,4.0,1920x1080,Нет,56.0,Матовое,Встроенная,no_data,SSD,60.0,2.0,82461.0,30.73,4.0,False,6.8,1920.0,1080.0,2073600.0
laptop,"Apple MacBook Pro 14 Ноутбук 14.2"", RAM 16 ГБ, SSD 1024 ГБ, MacOS, (MDE54), серебристый, Русская раскладка",1071148.0,1463480.0,89263.0,4.0,1.0,Ozon Россия,4.9,no_data,1024.0,no_data,MacOS,14.2,16.0,7.0,1.5,Mini LED,no_data,Алюминий,Apple M5,Apple,4.6,10.0,3024x1964,no_data,72.4,Глянцевое,Встроенная,Apple,SSD,120.0,2.0,392332.0,26.81,1.6,True,46.0,3024.0,1964.0,5939136.0
laptop,"Apple MacBook Pro 14 M5 Pro 24/1TB Silver Ноутбук 14.2"", Apple M5 Pro (15 CPU, 16 GPU), RAM 24 ГБ, SSD 1024 ГБ, MacOS, (MCX14), серебристый, Английская раскладка",1658279.0,3455018.0,138190.0,4.9,257.0,Mascot,4.9,"Apple M5 Pro (15 CPU, 16 GPU)",1024.0,no_data,MacOS,14.2,24.0,24.0,1.55,IPS,no_data,Алюминий,Apple M5 Pro,Apple,2.6,15.0,3024x1964,Нет,56.0,Глянцевое,Встроенная,Apple,SSD,120.0,2.0,1796739.0,52.0,1.6,True,39.0,3024.0,1964.0,5939136.0
laptop,"Apple Ноутбук 13.6"", Apple M4, RAM 16 ГБ, SSD 256 ГБ, MacOS, голубой, Русская раскладка",754012.0,1438106.0,62835.0,5.0,35.0,Mирон,5.0,Apple M4,256.0,no_data,MacOS,13.6,16.0,7.0,1.24,RETINA,no_data,Алюминий,Apple M4,Apple,2.6,10.0,2560x1664,no_data,53.8,no_data,no_data,Apple,SSD,60.0,2.0,684094.0,47.57,1.6,False,26.0,2560.0,1664.0,4259840.0
laptop,"DNS Ноутбук 11.6"", Intel Atom N2800, RAM 2 ГБ, HDD 320 ГБ, красный",424220.0,834731.0,5700.0,4.9,30.0,Правильные ноутбуки S...,4.8,Intel Atom N2800,512.0,no_data,no_data,11.6,2.0,7.0,1.7,no_data,no_data,no_data,Intel Atom,Intel,2.6,8.0,no_data,no_data,56.0,no_data,no_data,no_data,HDD,60.0,2.0,410511.0,49.18,0.25,False,20.8,1920.0,1080.0,2073600.0
laptop,"Игровой ноутбук 16.1"", Intel Core i5-11400, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 3070 для ноутбуков (8 Гб), Windows Home, черный матовый, черный, Английская раскладка",424220.0,834731.0,53808.0,4.9,30.0,ULTRA ZEON,5.0,Intel Core i5-11400,1024.0,NVIDIA GeForce RTX 3070 для ноутбуков (8 Гб),Windows Home,16.1,32.0,7.0,2.7,IPS,DDR4,no_data,Intel Core i5,Intel,2.6,8.0,1920x1080,Нет,56.0,no_data,Дискретная,NVIDIA,SSD,60.0,1.3,410511.0,49.18,4.0,False,20.8,1920.0,1080.0,2073600.0
laptop,"ASUS ROG Strix G16 G614PM-S5097 Игровой ноутбук 16"", AMD Ryzen 9 8940HX, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), Windows Pro, (90NR0KW8-M00590_Win11P), серый, Русская раскладка",424220.0,834731.0,102138.0,4.9,30.0,RTK,4.8,AMD Ryzen 9 8940HX,1024.0,NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб),Windows Pro,16.0,32.0,7.0,2.5,IPS,DDR5,no_data,AMD Ryzen 9,AMD,2.4,16.0,2560x1600,no_data,90.0,Антибликовое,Дискретная,NVIDIA,SSD,240.0,2.0,410511.0,49.18,2.0,True,38.4,2560.0,1600.0,4096000.0
laptop,"Lenovo 82VG00MQUE Ноутбук 15.6"", AMD Ryzen 3 7320U, RAM 8 ГБ 256 ГБ, AMD Radeon 610M, (197530071539,0197530071539,2003007974020), серый, Русская раскладка",424220.0,834731.0,18827.0,5.0,1.0,М.Видео,4.8,AMD Ryzen 3 7320U,256.0,AMD Radeon 610M,no_data,15.6,8.0,5.0,1.58,TN,LPDDR5,Пластик,AMD Ryzen 3,AMD,4.1,4.0,1920x1080,no_data,56.0,Матовое,no_data,AMD,no_data,60.0,2.0,410511.0,49.18,2.0,False,16.4,1920.0,1080.0,2073600.0
laptop,"RZUC 6006U Ноутбук 15.6"", Intel Core i3-6006U, RAM 32 ГБ, SSD 2048 ГБ, Intel UHD Graphics, Windows Pro, (6006U), серебристый, слоновая кость, Русская раскладка",221986.0,971038.0,36998.0,4.7,702.0,Цифровой магаз,4.6,Intel Core i3-6006U,2048.0,Intel UHD Graphics,Windows Pro,15.6,32.0,7.0,2.1,IPS,DDR4,"SBS пластик, ABS пластик",Intel Core i3,Intel,2.0,4.0,1920x1080,Нет,96.0,Антибликовое,Встроенная,Intel,SSD,60.0,3.0,749052.0,77.14,8.0,False,8.0,1920.0,1080.0,2073600.0
laptop,"Acer V5-571, Intel Core i3 3217u, GeForce GT620M Игровой ноутбук 15.6"", RAM 4 ГБ, SSD 120 ГБ, Windows Pro, Русская раскладка",424220.0,834731.0,10557.0,4.9,30.0,D-Tora,4.5,no_data,120.0,no_data,Windows Pro,15.6,4.0,7.0,3.0,LED,DDR3,no_data,Intel Core i3,Intel,1.8,4.0,1366x768,no_data,56.0,no_data,Дискретная,NVIDIA,SSD,60.0,1.3,410511.0,49.18,1.0,False,7.2,1366.0,768.0,1049088.0
laptop,"iRU Tactio 14ALH Ноутбук 14"", Intel Core i3-1215U, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, серый, Русская раскладка",167512.0,501935.0,13960.0,4.8,65.0,Позитроника,4.8,Intel Core i3-1215U,256.0,Intel UHD Graphics,Windows Pro,14.0,8.0,7.0,1.48,IPS,DDR4,Пластик,Intel Core i3,Intel,1.2,6.0,1920x1080,Нет,38.5,no_data,Встроенная,Intel,SSD,60.0,2.0,334423.0,66.63,1.3333333333333333,False,7.199999999999999,1920.0,1080.0,2073600.0
laptop,"MSI Vector 17 HX AI A2XWJG-062RU Игровой ноутбук 17"", Intel Core Ultra 9 275HX, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5090 для ноутбуков (24 Гб), Windows Home, (9S7-17S372-062), серый, Русская раскладка",2199799.0,3137773.0,183317.0,5.0,1.0,Ozon Россия,4.9,Intel Core Ultra 9 275HX,1024.0,NVIDIA GeForce RTX 5090 для ноутбуков (24 Гб),Windows Home,17.0,32.0,7.0,3.0,IPS,DDR5,Пластик,Intel Core Ultra 9,Intel,5.4,24.0,2560x1600,Нет,90.0,Матовое,Дискретная,NVIDIA,SSD,240.0,2.0,937974.0,29.89,1.3333333333333333,True,129.60000000000002,2560.0,1600.0,4096000.0
laptop,"HP hp 250 Ноутбук 15"", Intel Core i3-7020U, RAM 4 ГБ, SSD 120 ГБ, Intel HD Graphics, Windows Pro, серый, Русская раскладка",424220.0,834731.0,13161.0,4.4,14.0,Комп Market,4.5,Intel Core i3-7020U,120.0,Intel HD Graphics,Windows Pro,15.0,4.0,5.0,1.7,TN,DDR4,Пластик,Intel Core i3,Intel,2.2,2.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,2.0,False,4.4,1920.0,1080.0,2073600.0
laptop,"Dell Latitude 7400 Ноутбук 14"", Intel Core i5-8265U, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics 620, Windows Pro, серебристый, Немецкая раскладка",161713.0,232500.0,13477.0,4.9,30.0,NotebookPro,4.7,Intel Core i5-8265U,256.0,Intel UHD Graphics 620,Windows Pro,14.0,8.0,7.0,1.36,IPS,DDR4,Магниевый сплав,Intel Core i5,Intel,1.6,4.0,1920x1080,Нет,56.0,Матовое,Встроенная,no_data,SSD,60.0,2.0,70787.0,30.45,2.0,False,6.4,1920.0,1080.0,2073600.0
